ID,SeriousDlqin2yrs
129460,0.09441582701427523
134018,0.04290964987043394
86523,0.022630973077968505
138466,0.025511317836934305
143905,0.014570739541248266
118893,0.043064896083771606
124587,0.020709157340632344
136337,0.036608001034167066
16700,0.051156462779697216
57857,0.025830579030844077
15734,0.040113808488166605
108865,0.019343176159714103
70643,0.025056390119952532
63937,0.03722151139743037
45630,0.07159203911660769
134,0.01597408503891792
19051,0.011838252094469358
70017,0.027828341022947088
141425,0.03619826682580834
54428,0.0558372420126314
22909,0.06697288149767916
50665,0.14767808684280556
14452,0.022114896629552683
25646,0.03802477634794747
7670,0.05886572134770412
58203,0.021302032183297036
34957,0.019378487935455845
12339,0.023928721740442943
57387,0.028077843695431176
135184,0.026868817059759017
67705,0.07936983472382515
88706,0.03584868891809774
50761,0.022887677250677717
128898,0.08002349744000141
141806,0.09183513643299063
26485,0.04644850219665727
35726,0.052810721559500264
7684,0.04203630047248737
110249,0.022527954145750838
93798,0.39022012566303593
15352,0.03438951553838913
124345,0.06046687341478232
114161,0.0211999736818084
134264,0.07102194575339546
25722,0.02842823042521223
80217,0.018811101359816403
39434,0.04966762089770303
148053,0.04735162644692518
36794,0.02045983228392053
36180,0.02570823318962723
111180,0.049926828043778154
109175,0.05511113809835551
89108,0.028039220252972726
102313,0.03779411753686501
1237,0.10355371248556054
115697,0.08687740104050912
117088,0.09037680894128511
32708,0.04344213270959018
56470,0.05619700580986917
32678,0.028651358070569545
7520,0.044866085913699144
19850,0.12655397784123282
59381,0.02751109439536022
72715,0.07692246367352007
120597,0.06340818417138282
64821,0.03748703157761115
85756,0.04379060916814193
87380,0.049565231237499494
4468,0.05641300669030911
117685,0.04593399371334667
14303,0.02647984483969478
137190,0.024762329333722032
16530,0.029377484963461254
87639,0.029692921259347697
52576,0.02650558103346513
51230,0.06380195293151499
8197,0.10161961512508566
8926,0.02017879993792757
12082,0.0796842174527837
36469,0.06982844411767998
71537,0.05657815171786554
143473,0.015876753367181133
40512,0.05495829438020488
142333,0.015097469914449406
122859,0.02371869404231071
123494,0.1140004770828081
11783,0.03537678342916623
93815,0.04793639198891091
34965,0.02891540237432303
28589,0.044833897213415054
4382,0.037307882448007985
103120,0.03630693130387431
67853,0.03401599954432586
1341,0.014803775576343728
61792,0.02135225241580853
133333,0.03741925669101837
33457,0.043108761148611355
84785,0.03681353342470961
88130,0.01878152971431197
44198,0.02115469269217812
119157,0.027186174636812707
24998,0.02522204590290238
122763,0.06311092681537181
121251,0.023951010395524545
78085,0.05171666996045484
5826,0.07460050257752106
10776,0.046243460547857794
149700,0.031976203138502086
41971,0.017889323826812107
45082,0.02797282732635055
99466,0.06069141029326062
105695,0.029048695550537552
46531,0.01865618565270389
92571,0.02041613335484972
149280,0.040532832140714244
9307,0.012414116422078538
3832,0.06784345191073637
136229,0.06391827695128709
9749,0.017712804979339886
22416,0.04453303712825843
8923,0.04317800329814799
122317,0.04011523926268713
75316,0.024802851668263032
90063,0.019377589060815038
125217,0.02746051651044852
7152,0.03961578267131603
98829,0.025940052467670865
7731,0.031165432640741144
73791,0.08785981861742492
77593,0.07526103633721554
44064,0.023445288579977387
97789,0.02081136364182047
96776,0.035394725645971827
65178,0.08536231452556235
91449,0.029552597916833796
99847,0.04833450740176924
67431,0.05787436445803474
37950,0.06770781181167752
25116,0.04248136469321224
125291,0.0749564375495101
81884,0.02634922232790918
54800,0.08635733768980657
56112,0.015958834797261047
101235,0.03715921167639163
46574,0.04919492346235001
40808,0.04364739691369887
142283,0.02647959867720491
51874,0.021052501855826973
51128,0.28190440059669847
114138,0.043948656684613015
13547,0.027009576864424383
6473,0.021611558021245994
26439,0.13694131786225025
117091,0.06053101096126727
18597,0.0373608095317803
94348,0.017820497541837448
30020,0.04527783020259607
63311,0.07266512213148409
29567,0.041505387308335105
137357,0.033319199758620514
116355,0.02249856858598558
16821,0.04330196514292106
145830,0.07364857882575446
94237,0.012952054546525354
138891,0.018327722918833337
125287,0.030460761317028993
43538,0.12513500792059892
18098,0.09306516583934557
11471,0.031422052677319956
50859,0.039558638680553315
105579,0.021698430470305067
1026,0.09217488484907374
48669,0.034376671209307826
4369,0.04661061881634362
8675,0.03364539185511564
30495,0.03052749012098574
46390,0.02452668415414311
85342,0.011435435640605725
145455,0.054939784852598525
84151,0.04163358872573748
99728,0.06247756818961383
51431,0.026375702284891816
40461,0.04608126074864524
74752,0.04943043839902068
146347,0.05125633098596824
89627,0.0581912514828126
119495,0.009320882459143169
5535,0.03585240066645471
6886,0.06723027278407681
82573,0.03241026685380303
5856,0.06041686674635201
112565,0.016835906935932468
141875,0.04820854488878816
116917,0.026567460786311024
82648,0.032688640058453275
61263,0.041538523943985814
149132,0.026193517541140014
136782,0.02361058598329701
73326,0.025672045195683266
36736,0.021685524185229618
135464,0.039897675383451285
134733,0.024751731908249825
109407,0.0325684248243543
80387,0.042889523381046145
69821,0.026045986425932453
36225,0.019046333294070742
106353,0.053820369545605734
23899,0.07075710428148496
98340,0.06348818221472963
1459,0.03177003968312429
124570,0.04239990841910848
125522,0.04495613634780896
65121,0.044624979854376155
111475,0.016139217737573753
134388,0.06605681583247927
136272,0.052967899255610726
63305,0.04199194172596894
51318,0.030563047285477467
124790,0.04032157703191005
137374,0.045099683422201525
61364,0.07993042203961666
130363,0.08191620815919773
115501,0.06002744723347846
126422,0.05731682277135714
74959,0.022627741546788073
20728,0.01867276328423603
98840,0.018756168693681817
86036,0.019731031947444168
126021,0.021941254033212548
106773,0.030727458750879504
114366,0.051274860364717546
38396,0.027133336454631955
64618,0.038200460383492445
44641,0.13301939316116448
15441,0.05304839642982495
70716,0.035205444545979944
149477,0.019821014826041504
4458,0.09122435300092827
85932,0.04582797095267371
96810,0.07197848709039917
35535,0.44188106465802235
25662,0.08155483560337762
81621,0.07525960229816026
50408,0.02349088128641528
91625,0.056299985783545545
144293,0.022363206334084125
102549,0.0397090953034244
126255,0.04904469025359949
121831,0.012085924089646989
102237,0.004302068132743989
87682,0.03276958079890876
1128,0.09810293921644624
113669,0.03742410779533684
143810,0.0910729855389119
2537,0.040535804168839354
32514,0.031900883037408505
27431,0.06113493270488873
12324,0.018904263550366934
4255,0.014251915118392782
120638,0.06746822387037617
140287,0.01585132499065969
15575,0.03831594798407723
102682,0.04081416365107357
66848,0.013736395429496472
42860,0.019952726283152956
64695,0.051263249148808136
78618,0.019229676950241432
125868,0.025358978947466807
95046,0.029696611741613064
148199,0.030325097656285223
48429,0.098828440850528
103265,0.04471111315985598
88744,0.05701601218036933
95916,0.04165494194367135
85231,0.024833804573754996
59848,0.030791498204569032
102903,0.02211354979413954
6418,0.02580914136196591
56585,0.0311783565187625
16433,0.02237182345858538
143329,0.04007935420231282
35325,0.04465514656661421
129113,0.05429474968576273
20640,0.03821412010401334
81767,0.12279928113942605
125251,0.023454241594203652
111116,0.02212299747803182
78367,0.037212581997645267
91129,0.06467264207936568
100868,0.04613059802088664
142892,0.024503089768742662
54362,0.060997989126195085
90671,0.02173773864180688
68108,0.026005095082405612
24347,0.01839548270899124
64400,0.022819528777541266
11051,0.0214153847553134
23652,0.03315079699588134
35741,0.017829719199969195
106355,0.3001813401327712
43631,0.01797315894617731
60105,0.04422281576620141
4167,0.07792855343560609
139748,0.07314695767740023
108628,0.053255376388512486
130842,0.044674410124220895
73121,0.043219745596105065
144847,0.0757747616222749
98908,0.08925487292007049
107258,0.04380548378588567
7310,0.039348385544682174
66363,0.04287585615946705
105182,0.042050191052716936
109290,0.030589394028987263
30480,0.02094863442050953
117321,0.03919809225867616
101188,0.057727105707827304
51893,0.01646030363965859
72716,0.0376968029437537
133102,0.0256031949548113
25151,0.025210608074177403
87813,0.023176309231813665
75161,0.02771767105323167
69389,0.017592534667910453
99673,0.07880600837296431
124140,0.02168431608598467
78958,0.03507641633602971
93773,0.026180484729264958
48062,0.011321754012609857
