ID,SeriousDlqin2yrs
129460,0.08156839913956383
134018,0.059367510477293356
86523,0.019465096252284778
138466,0.022863770337578006
143905,0.015893866459900444
118893,0.08642745420624283
124587,0.031063185933281074
136337,0.05975691174023216
16700,0.08448257753736332
57857,0.039691485339576005
15734,0.04050513694052384
108865,0.03004051006104423
70643,0.03000434382246293
63937,0.07388116246704846
45630,0.10786956946077457
134,0.02132812429235116
19051,0.008935071819346552
70017,0.027450576022296835
141425,0.0588873228591398
54428,0.05967529338731914
22909,0.09094270345301263
50665,0.23318608495009244
14452,0.04111382599876999
25646,0.05531711255053764
7670,0.0990543045998108
58203,0.015257765296681982
34957,0.030342218496887192
12339,0.04574308965312824
57387,0.05654796442940646
135184,0.021921306051028037
67705,0.11540915268325153
88706,0.04491752541493849
50761,0.018608510458760115
128898,0.12037342644318623
141806,0.19023365885031596
26485,0.04784261567338688
35726,0.08555639488080405
7684,0.0755811332789109
110249,0.034199033144920864
93798,0.4844797545711965
15352,0.048032703297223124
124345,0.06221910584379926
114161,0.02134906936684557
134264,0.08050467969081002
25722,0.02753954920118846
80217,0.02534783831703813
39434,0.07799844512573688
148053,0.08535479986011943
36794,0.022071132425478
36180,0.04050757568378866
111180,0.05583192692390352
109175,0.09245158722666734
89108,0.05135847278778869
102313,0.03309303877303899
1237,0.19129988572981485
115697,0.129768037921759
117088,0.1267047058482415
32708,0.06425723021593703
56470,0.10349900990322505
32678,0.03360186580277708
7520,0.06113322437245812
19850,0.12211072964008722
59381,0.037485022864954955
72715,0.10247880675652062
120597,0.07636430357118629
64821,0.058282581303755666
85756,0.06407460167088415
87380,0.06592056822353494
4468,0.07689961418364447
117685,0.06754244659418364
14303,0.03971587597934756
137190,0.03446178286379899
16530,0.038793828093189764
87639,0.04072549669500727
52576,0.04128334218075094
51230,0.06128304745520441
8197,0.14268162870649556
8926,0.021832760135685414
12082,0.07934717151720583
36469,0.10212610873242724
71537,0.09954541511391286
143473,0.01862707553189545
40512,0.10606762840697276
142333,0.019328013485988456
122859,0.041621751228269006
123494,0.15996075343356134
11783,0.04975757760160784
93815,0.0684683919833924
34965,0.03259071327567945
28589,0.03943832408625688
4382,0.059792355244090094
103120,0.04404596781133745
67853,0.036777370959734344
1341,0.021854740232909897
61792,0.030541894953591674
133333,0.05227006579332197
33457,0.068120717458865
84785,0.06047567487753775
88130,0.03201068626149998
44198,0.038290945504804746
119157,0.022662988115661763
24998,0.037649790084064196
122763,0.09789795651055676
121251,0.04929194522584995
78085,0.08848177393784726
5826,0.08715080090625717
10776,0.07321412965279987
149700,0.04617619316995063
41971,0.02240865849914918
45082,0.04030260778968163
99466,0.10802416897614504
105695,0.028760868366538576
46531,0.01020122168653226
92571,0.02588303266221971
149280,0.053809363496291354
9307,0.008805872441443551
3832,0.07876669564116788
136229,0.11373777557539705
9749,0.028154465651091296
22416,0.08539924671422984
8923,0.08634533371325946
122317,0.05633959845916868
75316,0.0321531111179707
90063,0.025323257059352747
125217,0.02545797165158746
7152,0.04859317311954157
98829,0.019594313958370628
7731,0.04706904120084598
73791,0.13096062042564985
77593,0.08228282585521389
44064,0.019598852167092392
97789,0.025636856590981978
96776,0.03995769119932535
65178,0.15403919483055692
91449,0.03079470010374572
99847,0.08082012755042527
67431,0.058973936378233636
37950,0.0585671696550213
25116,0.04881613298153143
125291,0.11664678182652286
81884,0.048427118630215225
54800,0.11630420198615606
56112,0.02837935115204621
101235,0.04672453212250577
46574,0.07978249571103448
40808,0.06051137413384541
142283,0.0617031185838723
51874,0.013644759879017289
51128,0.28193652943993486
114138,0.07935199540789131
13547,0.040474317147624506
6473,0.03647651473685722
26439,0.182085166426958
117091,0.12271844720617923
18597,0.03693335335858514
94348,0.028601450521405457
30020,0.039826939643711624
63311,0.08117846238485986
29567,0.07652376957116211
137357,0.04372816765995144
116355,0.0332748535922828
16821,0.044146721857496296
145830,0.1073250153556974
94237,0.01073254221223042
138891,0.016763956469724634
125287,0.0356322591441476
43538,0.1409533340105271
18098,0.16679346235464457
11471,0.025360319687547612
50859,0.04756959296392716
105579,0.037563686293541204
1026,0.12728694754219513
48669,0.03968438112291947
4369,0.059996968034668204
8675,0.039920581142360634
30495,0.03215935539504858
46390,0.03277724965336433
85342,0.007985207155441121
145455,0.09342079580647077
84151,0.06548844497203848
99728,0.08668045302830692
51431,0.027762187063557972
40461,0.0803654693263356
74752,0.08892596645475065
146347,0.09894780159023815
89627,0.09263236751417922
119495,0.014926552086543466
5535,0.048255759217372664
6886,0.07241658040460176
82573,0.03696110953651344
5856,0.11420071751995534
112565,0.019969835680247256
141875,0.0505678642691334
116917,0.02273271144666427
82648,0.05158690686827678
61263,0.02913799075720152
149132,0.021673194906235933
136782,0.040334062605334335
73326,0.03773309290051731
36736,0.03492639561004624
135464,0.0346561616023836
134733,0.04775863319826582
109407,0.04298384032303015
80387,0.10743620912915305
69821,0.04503661212024549
36225,0.02670167688885912
106353,0.11766544297277788
23899,0.14149995783763442
98340,0.10735962998851722
1459,0.028761333646104253
124570,0.0822717541785503
125522,0.053601307331958795
65121,0.04824315311857592
111475,0.02512082455581056
134388,0.08119134509379157
136272,0.08884250815155803
63305,0.07016124252724068
51318,0.04877265008006194
124790,0.06409925066208473
137374,0.08710882456055677
61364,0.1038906982944058
130363,0.14765682211773296
115501,0.09152747594334905
126422,0.10842117214520472
74959,0.03590966472939458
20728,0.023695368539791716
98840,0.026690460464841786
86036,0.021999233476250712
126021,0.030153059193001094
106773,0.0536139873213247
