ID,SeriousDlqin2yrs
129460,0.05177844352326821
134018,0.007779375916343544
86523,0.00821508642859881
138466,0.00380829481673678
143905,0.003480279699905833
118893,0.24629805731402882
124587,0.003465199853398832
136337,0.040755966327257157
16700,0.009374516547772653
57857,0.023129489780812255
15734,0.006272332725631682
108865,0.00617430576937129
70643,0.012783329558393572
63937,0.008180534101437664
45630,0.1998648676083006
134,0.006351778905807975
19051,0.003949259232327333
70017,0.005775360174098287
141425,0.006399806475897898
54428,0.009239562321157756
22909,0.0370526877821607
50665,0.09642425478958899
14452,0.005708196433287469
25646,0.030062398310016926
7670,0.14968224000166222
58203,0.0042114462846070825
34957,0.007735267852076744
12339,0.006045068760603759
57387,0.008246579140136445
135184,0.00533613402472657
67705,0.08215969468198334
88706,0.004546625888966063
50761,0.0037004429821552937
128898,0.14061858486344478
141806,0.20809672659717857
26485,0.007403755400560702
35726,0.046270340982634786
7684,0.009171066329556426
110249,0.004014623766639323
93798,0.25717856820450347
15352,0.012562577491520257
124345,0.03343450789581762
114161,0.003914159220563623
134264,0.07573969461441576
25722,0.004797526116570469
80217,0.0034120106148406814
39434,0.01268253023109444
148053,0.011890415358188305
36794,0.003907687440019427
36180,0.007152310092729427
111180,0.01897903953644948
109175,0.02270544556626892
89108,0.005480447477292589
102313,0.00645326620928004
1237,0.10595651044094931
115697,0.05341736766258937
117088,0.04354872242325407
32708,0.006734330621444405
56470,0.034243391705795254
32678,0.015045258166413295
7520,0.006169347423936737
19850,0.24855836593324693
59381,0.007352653737841147
72715,0.04015495015746925
120597,0.05855890525993968
64821,0.03908280705766311
85756,0.10444849241277042
87380,0.048210362966793305
4468,0.04296274424476897
117685,0.007125401095179508
14303,0.022352275187605818
137190,0.005725736899594744
16530,0.009383174309079426
87639,0.009975158556472774
52576,0.007969497155312665
51230,0.03959360113260223
8197,0.049669466809074574
8926,0.004687441745397683
12082,0.008924287011703684
36469,0.012032257289792698
71537,0.04670124898361827
143473,0.02049924463186123
40512,0.03558040999677392
142333,0.004355270106732303
122859,0.00811602989497285
123494,0.2539994377488371
11783,0.007196616162714684
93815,0.022809425548344964
34965,0.013365262717582661
28589,0.06586900525338413
4382,0.010789330803259153
103120,0.010161259587733184
67853,0.0038005213472812644
1341,0.005762368996160612
61792,0.004178451974319947
133333,0.006325934595012378
33457,0.008627636281384212
84785,0.012641994574385182
88130,0.0047769292340988055
44198,0.006117943099720366
119157,0.005247204163941463
24998,0.005280865273987647
122763,0.03794933655950179
121251,0.1253387800888547
78085,0.043774200473131866
5826,0.0746218325407853
10776,0.03521615082715386
149700,0.018363888478998315
41971,0.0038642088861275546
45082,0.038711375626584395
99466,0.052774970685195995
105695,0.012668632899424768
46531,0.004041044169294888
92571,0.005822946935897019
149280,0.1960192764442263
9307,0.004806798488868339
3832,0.1516022862769594
136229,0.037320557637345056
9749,0.02240641568277818
22416,0.010299619824687436
8923,0.02069103254130021
122317,0.006004317705429757
75316,0.007967744416841501
90063,0.006320130455373664
125217,0.006557789146405173
7152,0.02163949454250443
98829,0.004055351376652287
7731,0.013266990683179148
73791,0.048712968211969944
77593,0.009834845929986407
44064,0.004107372107106901
97789,0.003705406330379841
96776,0.005410108590979912
65178,0.10472106005464284
91449,0.008621617058366487
99847,0.0479071601352284
67431,0.027273224140280907
37950,0.011868234166231588
25116,0.0075635148709968176
125291,0.03795309832781338
81884,0.005538044668475174
54800,0.04422733872695879
56112,0.045975042503927414
101235,0.004586889259367325
46574,0.010923774461701317
40808,0.022588973892305193
142283,0.008536664861960579
51874,0.003760947815742487
51128,0.2655649549512194
114138,0.011391552493071867
13547,0.00722816667909813
6473,0.004493232657956411
26439,0.10642653927895153
117091,0.11656524809897138
18597,0.0046744546541919105
94348,0.007192710582628505
30020,0.009064886032179524
63311,0.05245145012668433
29567,0.06509756462763788
137357,0.01098052552182688
116355,0.00884309680388572
16821,0.006057215265485615
145830,0.05864901324240554
94237,0.004645421238906742
138891,0.003824777334079448
125287,0.005994135473221885
43538,0.08454711606937121
18098,0.17170475730367044
11471,0.008126713773725532
50859,0.08617443664251836
105579,0.006858354094879221
1026,0.08994856292443847
48669,0.004393257680802472
4369,0.02320084345377357
8675,0.006084514241024685
30495,0.003874298174623135
46390,0.016893016323492535
85342,0.01892639627596185
145455,0.05849829354780525
84151,0.00735129179133036
99728,0.05367997364033622
51431,0.028010643781654156
40461,0.022954380592511
74752,0.03113024081652023
146347,0.009583859180130428
89627,0.009773502127419826
119495,0.05573720154799243
5535,0.03322757259171931
6886,0.03189187114187117
82573,0.008502338170767492
5856,0.008531405924215186
112565,0.004833535961402277
141875,0.014875830825290743
116917,0.01580036627383411
82648,0.026959978912642096
61263,0.014659617687036284
149132,0.016707721905535988
136782,0.005019439211095545
73326,0.07978592041325633
36736,0.018902711964544995
135464,0.009310667919441984
134733,0.007359690885359771
109407,0.017348609639455635
80387,0.013283427457233281
69821,0.005712300269092574
36225,0.004361422356736329
106353,0.04700851911823686
23899,0.02072656098771624
98340,0.0407291745499377
1459,0.006714372470026149
124570,0.01253979791748989
125522,0.006948076462903763
65121,0.0075255396923116485
111475,0.004998062619403039
134388,0.050342361527075344
136272,0.023813166891456503
63305,0.007756615209271729
51318,0.00888503705716142
124790,0.006585991399679186
137374,0.007436852103758308
61364,0.06520453543031456
130363,0.25115930964597294
115501,0.266778999374248
126422,0.05728335450693107
74959,0.006204401538256044
20728,0.0035489049142054525
98840,0.005017958223196179
86036,0.0034913473478104676
126021,0.0049768190955952925
106773,0.010136334064692708
114366,0.01562675918568751
38396,0.03179177581285573
64618,0.043427168570625264
44641,0.09572592722559886
15441,0.007829066665193951
70716,0.00632170451346394
149477,0.005108770690791981
4458,0.07162641576866194
85932,0.00761148942645495
96810,0.053096647519822106
35535,0.35122043671158165
25662,0.016090000688655876
81621,0.03064602133166739
50408,0.005658550468166628
91625,0.03499129230253308
144293,0.006913493795578288
102549,0.009380565760576626
126255,0.04914609718467305
121831,0.03939603925232172
102237,0.046632183062140974
87682,0.052533316486039476
1128,0.07827993363434058
113669,0.007432870272969042
143810,0.015199890466456496
2537,0.007575486383791592
32514,0.006585610295167342
27431,0.010035636122752978
12324,0.0034484389718746028
4255,0.005765556154590572
120638,0.10600359698858779
140287,0.004618011607280221
15575,0.008174339055658642
102682,0.030055032762483235
66848,0.01115140479445409
42860,0.003750626543283183
64695,0.04634363010778868
78618,0.005152825423457586
125868,0.007499888080249994
95046,0.029582651402724498
148199,0.005551998886049932
48429,0.054036327030604306
103265,0.024349052831961936
88744,0.015595630763241546
95916,0.005257281874036812
85231,0.006530130624683475
59848,0.007771101399243315
102903,0.003936624307295002
6418,0.02397043392186307
56585,0.008349644300409825
16433,0.004659383956781705
143329,0.036272535609804715
35325,0.04619043745366333
129113,0.0384310753381714
20640,0.013938667582866989
81767,0.1036255434925704
125251,0.006119849252385757
111116,0.14808095326441756
78367,0.006352226370761908
91129,0.05165991985880466
100868,0.012617614013344025
142892,0.005181944038015779
54362,0.017979714196461678
90671,0.008118252783532925
68108,0.004463658051092672
24347,0.007012945990283828
64400,0.00425164989781744
11051,0.004019869340253745
23652,0.005882667982350619
35741,0.004616138828484854
106355,0.3323004934351702
43631,0.005226370022203337
60105,0.018780922961896467
4167,0.015459386742786367
139748,0.009437198666641998
108628,0.010491653732983794
130842,0.007133828592786223
73121,0.09387135784124416
144847,0.05660304775307063
98908,0.010976568079956414
107258,0.007415266048939417
7310,0.0095457651855022
66363,0.041750242522882834
105182,0.007196462006280892
109290,0.018716331572078374
