ID,SeriousDlqin2yrs
129460,0.11101653266239778
134018,0.014280387780491248
86523,0.01586429307258732
138466,0.007615710772111874
143905,0.006730510833948667
118893,0.5054797643370152
124587,0.00656463528266575
136337,0.08677628054032327
16700,0.018566039586604164
57857,0.045050464630976735
15734,0.012504341987566562
108865,0.01155975785470761
70643,0.023847424154865196
63937,0.015670187781128338
45630,0.3745039524500594
134,0.012851350898145271
19051,0.007442608058676111
70017,0.011377315991682204
141425,0.011405032898003532
54428,0.01617986362917296
22909,0.07503798652349805
50665,0.2044875792302378
14452,0.011664167079846216
25646,0.062111325023445824
7670,0.2936664433880983
58203,0.00941710206056284
34957,0.015144026123276573
12339,0.011174471093895313
57387,0.015437314855853437
135184,0.010118563633968746
67705,0.16902053306559883
88706,0.009073658813142408
50761,0.007129756530570431
128898,0.2712598642594766
141806,0.4452018572614712
26485,0.013752339877784119
35726,0.09070062600581272
7684,0.01731852267565858
110249,0.00765013331662472
93798,0.5143121727311345
15352,0.0230377848258592
124345,0.07300911456958206
114161,0.007577219094435024
134264,0.15440491406577742
25722,0.01031705806044331
80217,0.006451540112477321
39434,0.026217317266217413
148053,0.023334077991570112
36794,0.007302031239585619
36180,0.014640614769263066
111180,0.03432294583963946
109175,0.045257806162028305
89108,0.01034070391155293
102313,0.012532376990666769
1237,0.21867944564343025
115697,0.10672646626205759
117088,0.09502138815768932
32708,0.012867934163511823
56470,0.06679458845689767
32678,0.030484917768084985
7520,0.011675314120772072
19850,0.47347111841347606
59381,0.013758462269271554
72715,0.07742042337239602
120597,0.11723854412092007
64821,0.07929785727541264
85756,0.19075915264942056
87380,0.09308407384857895
4468,0.08391931196598035
117685,0.013226910253015006
14303,0.047852592051148696
137190,0.010937651096863094
16530,0.01845707265066899
87639,0.019963328185246834
52576,0.01563225235777805
51230,0.08104887644474099
8197,0.10499637984894641
8926,0.008797907835400865
12082,0.018710858340037488
36469,0.024116763231982224
71537,0.10005610125771115
143473,0.04292560571224147
40512,0.06715324884094812
142333,0.008248176749550095
122859,0.016246901749322824
123494,0.5112701127351006
11783,0.013832948589938488
93815,0.04440596366124511
34965,0.02493678880671359
28589,0.1268327622618982
4382,0.020127502850697067
103120,0.018996900484857436
67853,0.0072648726451353335
1341,0.011133041028596653
61792,0.00785064420450306
133333,0.012091276136830038
33457,0.01652902207414761
84785,0.025835756363212066
88130,0.009135148400095125
44198,0.01175855044677582
119157,0.010143425608174744
24998,0.010080841684700331
122763,0.07486349511491047
121251,0.2498964368639005
78085,0.08617864876474955
5826,0.1503439973807832
10776,0.06765753406420257
149700,0.03593345560023327
41971,0.007565018751136438
45082,0.08580276326786976
99466,0.10890368223864702
105695,0.024786518150960175
46531,0.007956179906219319
92571,0.011431130366406904
149280,0.38722917574375837
9307,0.009241645792549656
3832,0.2939735972849287
136229,0.07254546246121507
9749,0.042901392154034296
22416,0.019240081745421314
8923,0.04193052213284991
122317,0.011000560490020208
75316,0.01657837778769595
90063,0.012993071165828393
125217,0.012485778896495292
7152,0.0420475891398888
98829,0.007691114121951613
7731,0.026173525456801836
73791,0.09059789955133656
77593,0.02061667613634917
44064,0.009125592743354833
97789,0.00714133234407646
96776,0.009995431328613897
65178,0.20630831169534708
91449,0.01768390159266328
99847,0.09723605761871304
67431,0.05779426842228916
37950,0.022047483430521597
25116,0.014495829590510108
125291,0.07749829098709685
81884,0.010565395578372171
