id,Price_euros
181,2063.108439093769
708,821.6207501809056
862,459.8945197126809
1064,1127.7035836630735
702,1133.6715307493755
585,2016.6910728669745
195,2134.961184502641
463,697.8090131818799
14,6441.903843549993
621,1347.2082068536993
1259,1353.8392591718127
551,638.8850472855763
358,542.3165896986812
610,573.7456825649401
880,387.50974795898287
655,897.1746744341378
630,548.9476420167948
483,1343.229575462831
115,1131.6822150539415
297,1322.6061941101439
1162,1397.201623502916
666,893.1960430432698
1278,2013.7766817807315
777,1142.2918987629232
521,1946.4379411686118
93,721.2171495005392
260,1079.9960298462966
733,429.3920990259735
908,1231.8639193921647
797,343.30517604951444
71,1129.6928993585075
60,1125.051162735828
608,2019.3795166678601
82,698.7048526229383
540,530.6925930140656
761,1939.8068888504981
473,1031.1136984405084
183,1176.5888047785763
186,3345.2173823912544
846,696.0925038689545
901,668.5013040951951
912,1443.5958458395912
27,1199.48920990541
1127,1977.6038870637453
858,1065.0426025472734
958,1329.9003516600687
771,579.5389015462134
930,3284.8076871298863
807,323.81199350844645
618,1352.51304870819
250,1403.8095319309102
334,1265.019180982732
180,1117.4590121532651
886,409.4588698983714
394,1333.9461022174721
659,708.9507232356874
764,773.0689937020954
428,339.69323806793375
1231,1132.345320285753
865,1191.5990662902093
1286,1319.3577871176226
635,785.5353720601488
143,494.3557522444969
376,1129.6928993585075
1032,1346.5451016218879
1057,1381.8599401146002
1089,479.7876766670213
87,1861.2624784641212
1072,331.3692818769101
211,1904.5951923979615
1003,1036.7582200858205
889,2079.327464197023
1066,1282.9230222416386
1225,1107.1473214769217
146,1152.9015824719047
1044,1096.53763776794
1105,1297.475314467848
59,338.663439426835
251,1421.0502679580052
954,1063.7192817933656
948,542.3165896986812
887,1089.3858045779164
369,1187.7338618934423
1148,678.4478825723654
1062,1218.6018147559378
1135,1358.4809957944922
1180,1953.0689934867255
620,709.986197467483
304,2133.702093205554
1048,861.77217628876
157,570.4301564058833
1128,459.8945197126809
714,1191.5990662902093
993,1284.9123379370726
689,1980.0860467842795
443,347.7234340503019
673,1334.5420882827482
975,1284.9123379370726
391,1113.7783737950351
810,1322.6935674570836
32,669.5682945965006
724,536.3486426123791
287,1131.6822150539415
857,580.3767348830536
1087,885.692295174217
386,848.700873345374
649,948.0704947920494
1247,1077.7550289457902
279,1113.1152685632237
1176,2176.8039332732915
1125,785.6679931065112
286,994.2180745693861
937,409.4588698983714
508,819.6314344854716
88,1269.185268121852
446,1946.4379411686118
336,1249.9552163993228
779,1069.3503232636747
224,1116.795906921454
834,2032.233090987063
238,374.24764332275595
582,1261.338542624502
726,1258.3881286646185
462,2105.1214490711304
863,522.4234327443407
987,1355.1654696354353
1118,1888.0846807692133
1151,1297.4081953013126
736,1977.6038870637453
957,1303.0036349442307
502,1277.2530681879743
811,1096.53763776794
898,407.509626376199
802,1351.1868382445673
265,672.4799354860633
1081,613.0239432449338
104,547.0328245795201
675,1853.603208715023
1209,1230.83570196118
1004,1059.4397676601448
29,567.1146302468266
432,2067.087070484637
684,2088.9695431344117
240,1100.5162691588082
237,1807.7818285535045
152,1054.985486785717
725,1018.625236320479
97,553.1894203787882
1155,1138.9763726038664
746,2119.70976417098
1143,738.8855146805433
592,937.6436457619373
479,1136.9870569084324
1098,394.14080027709633
903,1117.7570051859032
936,1096.53763776794
539,1982.4330794346765
653,510.711033346215
310,469.2734689479996
892,1217.1421746025985
338,1384.579480208381
705,877.3571925500844
273,1190.3862828206877
758,1423.7026888852506
1080,1946.4379411686118
1073,2098.4903967530167
480,1339.250944071963
1267,2066.423965252826
545,848.700873345374
153,384.19422179992614
573,2127.6670269527162
1150,1990.6957304932612
949,2076.370543729996
160,596.1165323414972
537,2120.3728694027914
1102,1149.5860563128479
833,1548.1661377340117
513,1348.5344173173219
1202,3568.289216946009
76,1138.9763726038664
514,341.97896558589173
133,2077.6967541936187
1251,495.3839696754817
806,332.4724336952555
1021,627.9925797475437
206,1140.302583067489
870,1142.9550039947344
179,1131.0580224054852
706,656.3061899602736
416,2112.9084506461554
534,1959.7000458048387
989,1284.9123379370726
316,1031.887340956706
507,1137.7029764749532
817,394.14080027709633
776,1361.7965219535488
831,1723.4272764318139
1229,1241.3348483857753
295,1128.3666888948849
660,1972.9621504410657
612,817.9167021270064
529,1533.2127104349886
114,1245.7220100936677
492,2059.129807702901
226,1171.705909335869
695,222.01244034112545
751,311.4353437975965
644,691.1779608637664
1185,1282.9230222416386
917,2076.370543729996
527,1265.019180982732
854,876.3885677484536
182,1217.70132915088
346,1204.8611709264362
90,416.08992221648487
468,1162.550167916437
1147,502.4643334355926
1061,1625.212630554423
1156,1133.0084255175643
496,1284.9123379370726
312,1852.0085215852587
822,1109.799742404167
337,1334.4094239870963
835,1676.9348386357083
255,1231.4988071929913
364,1269.8483733536632
944,2069.7394914118827
1266,543.9059471334294
505,410.7184310723801
350,1026.2845060695772
800,739.2506268797167
567,1238.0164325170038
1242,1888.0846807692133
905,1171.705909335869
587,1379.2746383538902
922,1198.2301186083228
259,1136.323951676621
1248,1171.705909335869
641,429.3920990259735
128,519.2557580206902
215,1925.88167898246
756,671.816830254252
1054,709.410891448206
651,1011.9941840023655
86,2096.9939250826833
1037,1142.9550039947344
1299,1308.7481034086409
1109,1854.6314261460075
679,572.9078492281
1099,2146.964197841781
6,2178.1301437369143
1163,1123.7249522722054
516,1727.9615354089706
1115,1113.7783737950351
977,1346.5451016218879
910,1306.0956824813954
962,367.0602072357067
264,1485.8031496508497
83,1664.9989444631042
1295,1056.6562678459138
158,1128.3666888948849
487,420.001904317739
765,885.692295174217
445,577.5495858507794
617,1401.7530970689409
727,1025.2562886385927
108,1777.0105112240408
918,1313.9858260965964
991,1337.9247336083404
81,1353.8392591718127
122,1090.9348028808113
383,502.4643334355926
951,1100.5162691588082
75,1230.83570196118
421,1154.6708605247472
145,550.899708583149
8,989.2430128230483
175,429.5227579363442
1123,1852.0085215852587
927,481.7769923624553
875,2865.516851009096
1029,1088.5803749862039
1265,1045.265161105267
1033,441.1250561792849
663,348.9022130551332
184,911.3299205929675
896,1361.7965219535488
688,783.745239419047
984,465.9579427889428
744,1116.4307947222806
38,701.7516216991078
1227,1710.165171795587
605,1625.212630554423
